"iyear","multiple","success","suicide","nperps","nperpcap","nkill","nwound","nhostkid","ransomamt","ransompaid","nreleased","attacktype1_txt","targtype1_txt","natlty1_txt","weaptype1_txt","weapsubtype1_txt","region_txt","gname"
1982,0,1,0,4,0,12,0,0,0,0,0,"Armed Assault","Unknown","Brazil","Firearms","Automatic Weapon","South America","Death Squad"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Military","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,1,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,1,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,1,1,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","Honduras","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","National Liberation Army of Colombia (ELN)"
1982,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Journalists & Media","Colombia","Unknown","Unknown","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,2,2500000,0,0,"Hostage Taking (Kidnapping)","Business","Venezuela","Unknown","Unknown","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Unknown","Government (General)","Peru","Unknown","Unknown","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,60,0,14,0,270,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,100,0,0,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Assassination","Journalists & Media","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Other"
1982,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Police","Colombia","Unknown","Unknown","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Colombia","Incendiary","Unknown","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Colombia","Firearms","Automatic Weapon","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Business","Colombia","Firearms","Automatic Weapon","South America","M-19 (Movement of April 19)"
1982,0,1,0,2,0,1,0,0,0,0,0,"Assassination","Private Citizens & Property","Colombia","Unknown","Unknown","South America","Other"
1982,0,1,0,40,0,0,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,43,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Vehicle","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Colombia","Incendiary","Unknown","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Transportation","Colombia","Incendiary","Unknown","South America","M-19 (Movement of April 19)"
1982,0,1,0,1,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,25,0,0,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Peru","Incendiary","Unknown","South America","Shining Path (SL)"
1982,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Journalists & Media","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Private Citizens & Property","Peru","Incendiary","Unknown","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Business","Colombia","Unknown","Unknown","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,20,0,0,0,0,0,0,0,"Armed Assault","Business","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,0,0,4,0,0,0,0,0,0,0,"Armed Assault","Journalists & Media","Peru","Incendiary","Unknown","South America","Shining Path (SL)"
1982,0,1,0,50,0,0,7,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Telecommunication","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Transportation","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,0,-99,0,0,0,"Armed Assault","Business","Colombia","Firearms","Automatic Weapon","South America","National Liberation Army of Colombia (ELN)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Food or Water Supply","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,60,0,2,0,1,0,0,0,"Bombing/Explosion","Business","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,2,0,1,1,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","El Salvador","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,20,0,2,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","National Liberation Army of Colombia (ELN)"
1982,0,1,0,90,0,0,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","United States","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,30,0,1,0,0,0,0,0,"Assassination","Government (General)","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Business","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Business","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,5,0,1,0,0,0,0,0,"Assassination","Business","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,2,0,-99,0,0,0,"Armed Assault","Transportation","Colombia","Firearms","Automatic Weapon","South America","Popular Liberation Army (EPL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,30,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Peru","Incendiary","Unknown","South America","Shining Path (SL)"
1982,0,1,0,4,0,5,0,0,0,0,0,"Assassination","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,0,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (Diplomatic)","International","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Airports & Aircraft","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,5,0,0,0,0,0,0,0,"Armed Assault","Police","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Telecommunication","Comoros","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Journalists & Media","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Police","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,-99,0,0,0,"Armed Assault","Educational Institution","Colombia","Firearms","Automatic Weapon","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Unknown","Business","Peru","Unknown","Unknown","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,2,0,0,0,0,"Bombing/Explosion","Business","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Police","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,2,0,0,0,"Hostage Taking (Kidnapping)","Educational Institution","Colombia","Unknown","Unknown","South America","National Liberation Army of Colombia (ELN)"
1982,0,1,0,80,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","Popular Liberation Army (EPL)"
1982,0,1,0,15,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Military","Colombia","Unknown","Unknown","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,18,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Business","Peru","Explosives/Bombs/Dynamite","Dynamite/TNT","South America","Shining Path (SL)"
1982,0,1,0,30,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,30,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,30,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Business","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,10,0,1,0,-99,0,0,0,"Armed Assault","Business","Colombia","Firearms","Automatic Weapon","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,3,0,0,0,0,0,"Armed Assault","Police","Colombia","Firearms","Automatic Weapon","South America","Popular Liberation Army (EPL)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Armed Assault","Police","Colombia","Firearms","Automatic Weapon","South America","Popular Liberation Army (EPL)"
1982,0,1,0,30,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,30,0,0,0,3,0,0,3,"Hostage Taking (Kidnapping)","Journalists & Media","Colombia","Unknown","Unknown","South America","M-19 (Movement of April 19)"
1982,0,1,0,10,0,3,0,0,0,0,0,"Assassination","Private Citizens & Property","Brazil","Firearms","Handgun","South America","Death Squad"
1982,0,1,0,10,0,12,0,0,0,0,0,"Armed Assault","Unknown","Brazil","Firearms","Handgun","South America","Death Squad"
1982,0,1,0,4,0,1,3,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Business","Colombia","Unknown","Unknown","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Unknown","Business","Colombia","Unknown","Unknown","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,30,0,2,0,0,0,0,0,"Assassination","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Private Citizens & Property","Colombia","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Other"
1982,0,1,0,4,0,10,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","National Liberation Army of Colombia (ELN)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Bombing/Explosion","Police","Colombia","Explosives/Bombs/Dynamite","Grenade","South America","Popular Liberation Army (EPL)"
1982,0,1,0,6,0,2,0,0,0,0,0,"Armed Assault","Police","Colombia","Firearms","Automatic Weapon","South America","Popular Liberation Army (EPL)"
1982,0,1,0,4,0,14,0,0,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,3,0,0,0,0,0,"Assassination","Private Citizens & Property","Colombia","Firearms","Handgun","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","National Liberation Army of Colombia (ELN)"
1982,0,1,0,4,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Government (General)","Colombia","Unknown","Unknown","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,3,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,2,0,0,0,0,0,"Assassination","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,30,0,2,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,6,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Colombia","Firearms","Automatic Weapon","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,0,0,2,0,0,0,"Facility/Infrastructure Attack","Business","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,4,0,0,0,"Facility/Infrastructure Attack","Terrorists/Non-State Militia","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Food or Water Supply","Peru","Incendiary","Unknown","South America","Shining Path (SL)"
1982,0,1,0,30,0,1,0,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,20,0,0,1,0,0,0,0,"Armed Assault","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,20,0,1,4,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Business","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,0,0,4,0,0,1,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Peru","Firearms","Handgun","South America","Shining Path (SL)"
1982,0,1,0,11,0,0,0,1,4e+05,999,0,"Hostage Taking (Kidnapping)","Private Citizens & Property","Colombia","Unknown","Unknown","South America","Revolutionary Armed Forces of Colombia (FARC)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Government (General)","Colombia","Explosives/Bombs/Dynamite","Projectile (rockets, mortars, RPGs, etc.)","South America","M-19 (Movement of April 19)"
1982,0,1,0,4,0,0,3,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,20,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,20,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Educational Institution","Peru","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Shining Path (SL)"
1982,0,1,0,4,0,1,0,0,0,0,0,"Assassination","Government (General)","Peru","Unknown","Unknown","South America","Shining Path (SL)"
1982,0,1,0,50,0,1,15,0,0,0,0,"Armed Assault","Police","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,4,0,0,0,0,0,0,0,"Bombing/Explosion","Utilities","Chile","Explosives/Bombs/Dynamite","Unknown Explosive Type","South America","Movement of the Revolutionary Left (MIR) (Chile)"
1982,0,1,0,30,0,0,0,1,0,0,0,"Hostage Taking (Kidnapping)","Business","Colombia","Unknown","Unknown","South America","National Liberation Army of Colombia (ELN)"
1982,0,1,0,5,0,0,0,3,0,0,3,"Facility/Infrastructure Attack","Utilities","Chile","Firearms","Automatic Weapon","South America","Movement of the Revolutionary Left (MIR) (Chile)"
1982,0,1,0,20,0,0,0,-99,0,0,0,"Armed Assault","Private Citizens & Property","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
1982,0,1,0,15,0,0,0,0,0,0,0,"Facility/Infrastructure Attack","Government (General)","Peru","Firearms","Automatic Weapon","South America","Shining Path (SL)"
